Streaming output truncated to the last 5000 lines.
epoch 1 iter 366: train loss 12.85358, lr 7.516160e-05:   5% 367/7827 [03:00<1:01:27,  2.02it/s]
epoch 1 iter 482: train loss 5.92622, lr 9.891840e-05:   6% 482/7827 [03:58<1:00:18,  2.03it/s]
epoch 1 iter 482: train loss 5.92622, lr 9.891840e-05:   6% 483/7827 [03:58<1:00:13,  2.03it/s]
epoch 1 iter 483: train loss 5.94079, lr 9.912320e-05:   6% 483/7827 [03:58<1:00:13,  2.03it/s]
epoch 1 iter 483: train loss 5.94079, lr 9.912320e-05:   6% 484/7827 [03:58<1:00:06,  2.04it/s]
epoch 1 iter 484: train loss 6.34055, lr 9.932800e-05:   6% 484/7827 [03:59<1:00:06,  2.04it/s]
epoch 1 iter 484: train loss 6.34055, lr 9.932800e-05:   6% 485/7827 [03:59<1:00:15,  2.03it/s]
epoch 1 iter 485: train loss 5.99494, lr 9.953280e-05:   6% 485/7827 [03:59<1:00:15,  2.03it/s]
epoch 1 iter 485: train loss 5.99494, lr 9.953280e-05:   6% 486/7827 [03:59<1:00:13,  2.03it/s]
epoch 1 iter 486: train loss 5.28098, lr 9.973760e-05:   6% 486/7827 [04:00<1:00:13,  2.03it/s]
epoch 1 iter 486: train loss 5.28098, lr 9.973760e-05:   6% 487/7827 [04:00<1:00:20,  2.03it/s]
epoch 1 iter 487: train loss 5.78341, lr 9.994240e-05:   6% 487/7827 [04:00<1:00:20,  2.03it/s]
epoch 1 iter 487: train loss 5.78341, lr 9.994240e-05:   6% 488/7827 [04:00<1:00:04,  2.04it/s]
epoch 1 iter 488: train loss 5.01403, lr 1.001472e-04:   6% 488/7827 [04:01<1:00:04,  2.04it/s]
epoch 1 iter 488: train loss 5.01403, lr 1.001472e-04:   6% 489/7827 [04:01<1:00:05,  2.04it/s]
epoch 1 iter 489: train loss 5.33499, lr 1.003520e-04:   6% 489/7827 [04:01<1:00:05,  2.04it/s]
epoch 1 iter 489: train loss 5.33499, lr 1.003520e-04:   6% 490/7827 [04:01<1:00:00,  2.04it/s]
epoch 1 iter 490: train loss 5.42669, lr 1.005568e-04:   6% 490/7827 [04:02<1:00:00,  2.04it/s]
epoch 1 iter 490: train loss 5.42669, lr 1.005568e-04:   6% 491/7827 [04:02<59:55,  2.04it/s]  
epoch 1 iter 491: train loss 6.16353, lr 1.007616e-04:   6% 491/7827 [04:02<59:55,  2.04it/s]
epoch 1 iter 491: train loss 6.16353, lr 1.007616e-04:   6% 492/7827 [04:02<59:51,  2.04it/s]
epoch 1 iter 492: train loss 5.27457, lr 1.009664e-04:   6% 492/7827 [04:03<59:51,  2.04it/s]
epoch 1 iter 492: train loss 5.27457, lr 1.009664e-04:   6% 493/7827 [04:03<59:57,  2.04it/s]
epoch 1 iter 493: train loss 4.63819, lr 1.011712e-04:   6% 493/7827 [04:03<59:57,  2.04it/s]
epoch 1 iter 493: train loss 4.63819, lr 1.011712e-04:   6% 494/7827 [04:03<1:00:36,  2.02it/s]
epoch 1 iter 494: train loss 4.96287, lr 1.013760e-04:   6% 494/7827 [04:04<1:00:36,  2.02it/s]
epoch 1 iter 494: train loss 4.96287, lr 1.013760e-04:   6% 495/7827 [04:04<1:00:26,  2.02it/s]
epoch 1 iter 495: train loss 5.22863, lr 1.015808e-04:   6% 495/7827 [04:04<1:00:26,  2.02it/s]
epoch 1 iter 495: train loss 5.22863, lr 1.015808e-04:   6% 496/7827 [04:04<1:01:03,  2.00it/s]
epoch 1 iter 496: train loss 5.34680, lr 1.017856e-04:   6% 496/7827 [04:05<1:01:03,  2.00it/s]
epoch 1 iter 496: train loss 5.34680, lr 1.017856e-04:   6% 497/7827 [04:05<1:00:55,  2.01it/s]
epoch 1 iter 497: train loss 5.13753, lr 1.019904e-04:   6% 497/7827 [04:05<1:00:55,  2.01it/s]
epoch 1 iter 497: train loss 5.13753, lr 1.019904e-04:   6% 498/7827 [04:05<1:01:05,  2.00it/s]
epoch 1 iter 498: train loss 5.09161, lr 1.021952e-04:   6% 498/7827 [04:06<1:01:05,  2.00it/s]
epoch 1 iter 498: train loss 5.09161, lr 1.021952e-04:   6% 499/7827 [04:06<1:01:16,  1.99it/s]
epoch 1 iter 499: train loss 5.21072, lr 1.024000e-04:   6% 499/7827 [04:06<1:01:16,  1.99it/s]
epoch 1 iter 499: train loss 5.21072, lr 1.024000e-04:   6% 500/7827 [04:06<1:01:43,  1.98it/s]
epoch 1 iter 500: train loss 4.78733, lr 1.026048e-04:   6% 500/7827 [04:07<1:01:43,  1.98it/s]
epoch 1 iter 500: train loss 4.78733, lr 1.026048e-04:   6% 501/7827 [04:07<1:01:35,  1.98it/s]
epoch 1 iter 501: train loss 5.37358, lr 1.028096e-04:   6% 501/7827 [04:07<1:01:35,  1.98it/s]
epoch 1 iter 501: train loss 5.37358, lr 1.028096e-04:   6% 502/7827 [04:07<1:01:02,  2.00it/s]
epoch 1 iter 502: train loss 3.82777, lr 1.030144e-04:   6% 502/7827 [04:08<1:01:02,  2.00it/s]
epoch 1 iter 502: train loss 3.82777, lr 1.030144e-04:   6% 503/7827 [04:08<1:00:41,  2.01it/s]
epoch 1 iter 503: train loss 4.71418, lr 1.032192e-04:   6% 503/7827 [04:08<1:00:41,  2.01it/s]
epoch 1 iter 503: train loss 4.71418, lr 1.032192e-04:   6% 504/7827 [04:08<1:00:15,  2.03it/s]
epoch 1 iter 504: train loss 4.66943, lr 1.034240e-04:   6% 504/7827 [04:08<1:00:15,  2.03it/s]
epoch 1 iter 504: train loss 4.66943, lr 1.034240e-04:   6% 505/7827 [04:08<1:00:03,  2.03it/s]
epoch 1 iter 505: train loss 4.78270, lr 1.036288e-04:   6% 505/7827 [04:09<1:00:03,  2.03it/s]
epoch 1 iter 505: train loss 4.78270, lr 1.036288e-04:   6% 506/7827 [04:09<59:58,  2.03it/s]  
epoch 1 iter 506: train loss 4.54343, lr 1.038336e-04:   6% 506/7827 [04:09<59:58,  2.03it/s]
epoch 1 iter 506: train loss 4.54343, lr 1.038336e-04:   6% 507/7827 [04:09<59:54,  2.04it/s]
epoch 1 iter 507: train loss 4.15034, lr 1.040384e-04:   6% 507/7827 [04:10<59:54,  2.04it/s]
epoch 1 iter 507: train loss 4.15034, lr 1.040384e-04:   6% 508/7827 [04:10<59:54,  2.04it/s]
epoch 1 iter 508: train loss 4.42690, lr 1.042432e-04:   6% 508/7827 [04:10<59:54,  2.04it/s]
epoch 1 iter 508: train loss 4.42690, lr 1.042432e-04:   7% 509/7827 [04:10<59:51,  2.04it/s]
epoch 1 iter 509: train loss 4.21666, lr 1.044480e-04:   7% 509/7827 [04:11<59:51,  2.04it/s]
epoch 1 iter 509: train loss 4.21666, lr 1.044480e-04:   7% 510/7827 [04:11<59:45,  2.04it/s]
epoch 1 iter 510: train loss 4.27689, lr 1.046528e-04:   7% 510/7827 [04:11<59:45,  2.04it/s]
epoch 1 iter 510: train loss 4.27689, lr 1.046528e-04:   7% 511/7827 [04:11<59:50,  2.04it/s]
epoch 1 iter 511: train loss 4.09775, lr 1.048576e-04:   7% 511/7827 [04:12<59:50,  2.04it/s]
epoch 1 iter 511: train loss 4.09775, lr 1.048576e-04:   7% 512/7827 [04:12<59:49,  2.04it/s]
epoch 1 iter 512: train loss 4.18255, lr 1.050624e-04:   7% 512/7827 [04:12<59:49,  2.04it/s]
epoch 1 iter 512: train loss 4.18255, lr 1.050624e-04:   7% 513/7827 [04:12<59:46,  2.04it/s]
epoch 1 iter 513: train loss 3.55949, lr 1.052672e-04:   7% 513/7827 [04:13<59:46,  2.04it/s]
epoch 1 iter 513: train loss 3.55949, lr 1.052672e-04:   7% 514/7827 [04:13<59:42,  2.04it/s]
epoch 1 iter 514: train loss 4.08112, lr 1.054720e-04:   7% 514/7827 [04:13<59:42,  2.04it/s]
epoch 1 iter 514: train loss 4.08112, lr 1.054720e-04:   7% 515/7827 [04:13<59:46,  2.04it/s]
epoch 1 iter 515: train loss 3.71327, lr 1.056768e-04:   7% 515/7827 [04:14<59:46,  2.04it/s]
epoch 1 iter 515: train loss 3.71327, lr 1.056768e-04:   7% 516/7827 [04:14<59:45,  2.04it/s]
epoch 1 iter 516: train loss 3.89838, lr 1.058816e-04:   7% 516/7827 [04:14<59:45,  2.04it/s]
epoch 1 iter 516: train loss 3.89838, lr 1.058816e-04:   7% 517/7827 [04:14<59:50,  2.04it/s]
epoch 1 iter 517: train loss 4.37627, lr 1.060864e-04:   7% 517/7827 [04:15<59:50,  2.04it/s]
epoch 1 iter 517: train loss 4.37627, lr 1.060864e-04:   7% 518/7827 [04:15<59:34,  2.04it/s]
epoch 1 iter 518: train loss 3.57782, lr 1.062912e-04:   7% 518/7827 [04:15<59:34,  2.04it/s]
epoch 1 iter 518: train loss 3.57782, lr 1.062912e-04:   7% 519/7827 [04:15<59:33,  2.04it/s]
epoch 1 iter 519: train loss 3.12617, lr 1.064960e-04:   7% 519/7827 [04:16<59:33,  2.04it/s]
epoch 1 iter 519: train loss 3.12617, lr 1.064960e-04:   7% 520/7827 [04:16<59:29,  2.05it/s]
epoch 1 iter 520: train loss 3.92111, lr 1.067008e-04:   7% 520/7827 [04:16<59:29,  2.05it/s]
epoch 1 iter 520: train loss 3.92111, lr 1.067008e-04:   7% 521/7827 [04:16<1:00:25,  2.02it/s]
epoch 1 iter 521: train loss 4.03624, lr 1.069056e-04:   7% 521/7827 [04:17<1:00:25,  2.02it/s]
epoch 1 iter 521: train loss 4.03624, lr 1.069056e-04:   7% 522/7827 [04:17<1:00:21,  2.02it/s]
epoch 1 iter 522: train loss 4.21933, lr 1.071104e-04:   7% 522/7827 [04:17<1:00:21,  2.02it/s]
epoch 1 iter 522: train loss 4.21933, lr 1.071104e-04:   7% 523/7827 [04:17<1:00:51,  2.00it/s]
epoch 1 iter 523: train loss 3.67201, lr 1.073152e-04:   7% 523/7827 [04:18<1:00:51,  2.00it/s]
epoch 1 iter 523: train loss 3.67201, lr 1.073152e-04:   7% 524/7827 [04:18<1:00:42,  2.01it/s]
epoch 1 iter 524: train loss 3.98310, lr 1.075200e-04:   7% 524/7827 [04:18<1:00:42,  2.01it/s]
epoch 1 iter 524: train loss 3.98310, lr 1.075200e-04:   7% 525/7827 [04:18<1:00:39,  2.01it/s]
epoch 1 iter 525: train loss 4.03895, lr 1.077248e-04:   7% 525/7827 [04:19<1:00:39,  2.01it/s]
epoch 1 iter 525: train loss 4.03895, lr 1.077248e-04:   7% 526/7827 [04:19<1:01:17,  1.99it/s]
epoch 1 iter 526: train loss 3.73760, lr 1.079296e-04:   7% 526/7827 [04:19<1:01:17,  1.99it/s]
epoch 1 iter 526: train loss 3.73760, lr 1.079296e-04:   7% 527/7827 [04:19<1:01:10,  1.99it/s]
epoch 1 iter 527: train loss 3.20808, lr 1.081344e-04:   7% 527/7827 [04:20<1:01:10,  1.99it/s]
epoch 1 iter 527: train loss 3.20808, lr 1.081344e-04:   7% 528/7827 [04:20<1:00:38,  2.01it/s]
epoch 1 iter 528: train loss 3.51350, lr 1.083392e-04:   7% 528/7827 [04:20<1:00:38,  2.01it/s]
epoch 1 iter 528: train loss 3.51350, lr 1.083392e-04:   7% 529/7827 [04:20<1:00:15,  2.02it/s]
epoch 1 iter 529: train loss 3.69176, lr 1.085440e-04:   7% 529/7827 [04:21<1:00:15,  2.02it/s]
epoch 1 iter 529: train loss 3.69176, lr 1.085440e-04:   7% 530/7827 [04:21<1:00:01,  2.03it/s]
epoch 1 iter 530: train loss 3.28643, lr 1.087488e-04:   7% 530/7827 [04:21<1:00:01,  2.03it/s]
epoch 1 iter 530: train loss 3.28643, lr 1.087488e-04:   7% 531/7827 [04:21<59:52,  2.03it/s]  
epoch 1 iter 531: train loss 3.55220, lr 1.089536e-04:   7% 531/7827 [04:22<59:52,  2.03it/s]
epoch 1 iter 531: train loss 3.55220, lr 1.089536e-04:   7% 532/7827 [04:22<59:40,  2.04it/s]
epoch 1 iter 532: train loss 3.11078, lr 1.091584e-04:   7% 532/7827 [04:22<59:40,  2.04it/s]
epoch 1 iter 532: train loss 3.11078, lr 1.091584e-04:   7% 533/7827 [04:22<59:39,  2.04it/s]
epoch 1 iter 533: train loss 3.96096, lr 1.093632e-04:   7% 533/7827 [04:23<59:39,  2.04it/s]
epoch 1 iter 533: train loss 3.96096, lr 1.093632e-04:   7% 534/7827 [04:23<59:33,  2.04it/s]
epoch 1 iter 534: train loss 3.28099, lr 1.095680e-04:   7% 534/7827 [04:23<59:33,  2.04it/s]
epoch 1 iter 534: train loss 3.28099, lr 1.095680e-04:   7% 535/7827 [04:23<59:23,  2.05it/s]
epoch 1 iter 535: train loss 3.13746, lr 1.097728e-04:   7% 535/7827 [04:24<59:23,  2.05it/s]
epoch 1 iter 535: train loss 3.13746, lr 1.097728e-04:   7% 536/7827 [04:24<59:14,  2.05it/s]
epoch 1 iter 536: train loss 3.54971, lr 1.099776e-04:   7% 536/7827 [04:24<59:14,  2.05it/s]
epoch 1 iter 536: train loss 3.54971, lr 1.099776e-04:   7% 537/7827 [04:24<59:14,  2.05it/s]
epoch 1 iter 537: train loss 2.98324, lr 1.101824e-04:   7% 537/7827 [04:25<59:14,  2.05it/s]
epoch 1 iter 537: train loss 2.98324, lr 1.101824e-04:   7% 538/7827 [04:25<59:30,  2.04it/s]
epoch 1 iter 538: train loss 3.29337, lr 1.103872e-04:   7% 538/7827 [04:25<59:30,  2.04it/s]
epoch 1 iter 538: train loss 3.29337, lr 1.103872e-04:   7% 539/7827 [04:25<59:33,  2.04it/s]
epoch 1 iter 539: train loss 3.08196, lr 1.105920e-04:   7% 539/7827 [04:26<59:33,  2.04it/s]
epoch 1 iter 539: train loss 3.08196, lr 1.105920e-04:   7% 540/7827 [04:26<59:30,  2.04it/s]
epoch 1 iter 540: train loss 2.92527, lr 1.107968e-04:   7% 540/7827 [04:26<59:30,  2.04it/s]
epoch 1 iter 540: train loss 2.92527, lr 1.107968e-04:   7% 541/7827 [04:26<59:27,  2.04it/s]
epoch 1 iter 541: train loss 2.83320, lr 1.110016e-04:   7% 541/7827 [04:27<59:27,  2.04it/s]
epoch 1 iter 541: train loss 2.83320, lr 1.110016e-04:   7% 542/7827 [04:27<59:27,  2.04it/s]
epoch 1 iter 542: train loss 3.11956, lr 1.112064e-04:   7% 542/7827 [04:27<59:27,  2.04it/s]
epoch 1 iter 542: train loss 3.11956, lr 1.112064e-04:   7% 543/7827 [04:27<59:26,  2.04it/s]
epoch 1 iter 543: train loss 3.20797, lr 1.114112e-04:   7% 543/7827 [04:28<59:26,  2.04it/s]
epoch 1 iter 543: train loss 3.20797, lr 1.114112e-04:   7% 544/7827 [04:28<59:28,  2.04it/s]
epoch 1 iter 544: train loss 3.25330, lr 1.116160e-04:   7% 544/7827 [04:28<59:28,  2.04it/s]
epoch 1 iter 544: train loss 3.25330, lr 1.116160e-04:   7% 545/7827 [04:28<59:29,  2.04it/s]
epoch 1 iter 545: train loss 2.95250, lr 1.118208e-04:   7% 545/7827 [04:29<59:29,  2.04it/s]
epoch 1 iter 545: train loss 2.95250, lr 1.118208e-04:   7% 546/7827 [04:29<59:26,  2.04it/s]
epoch 1 iter 546: train loss 3.16847, lr 1.120256e-04:   7% 546/7827 [04:29<59:26,  2.04it/s]
epoch 1 iter 546: train loss 3.16847, lr 1.120256e-04:   7% 547/7827 [04:29<59:34,  2.04it/s]
epoch 1 iter 547: train loss 3.20350, lr 1.122304e-04:   7% 547/7827 [04:30<59:34,  2.04it/s]
epoch 1 iter 547: train loss 3.20350, lr 1.122304e-04:   7% 548/7827 [04:30<59:44,  2.03it/s]
epoch 1 iter 548: train loss 2.85113, lr 1.124352e-04:   7% 548/7827 [04:30<59:44,  2.03it/s]
epoch 1 iter 548: train loss 2.85113, lr 1.124352e-04:   7% 549/7827 [04:30<1:00:25,  2.01it/s]
epoch 1 iter 549: train loss 2.47379, lr 1.126400e-04:   7% 549/7827 [04:31<1:00:25,  2.01it/s]
epoch 1 iter 549: train loss 2.47379, lr 1.126400e-04:   7% 550/7827 [04:31<1:00:44,  2.00it/s]
epoch 1 iter 550: train loss 2.68499, lr 1.128448e-04:   7% 550/7827 [04:31<1:00:44,  2.00it/s]
epoch 1 iter 550: train loss 2.68499, lr 1.128448e-04:   7% 551/7827 [04:31<1:00:52,  1.99it/s]
epoch 1 iter 551: train loss 2.72123, lr 1.130496e-04:   7% 551/7827 [04:32<1:00:52,  1.99it/s]
epoch 1 iter 551: train loss 2.72123, lr 1.130496e-04:   7% 552/7827 [04:32<1:01:13,  1.98it/s]
epoch 1 iter 552: train loss 2.80004, lr 1.132544e-04:   7% 552/7827 [04:32<1:01:13,  1.98it/s]
epoch 1 iter 552: train loss 2.80004, lr 1.132544e-04:   7% 553/7827 [04:32<1:01:22,  1.98it/s]
epoch 1 iter 553: train loss 2.83551, lr 1.134592e-04:   7% 553/7827 [04:33<1:01:22,  1.98it/s]
epoch 1 iter 553: train loss 2.83551, lr 1.134592e-04:   7% 554/7827 [04:33<1:01:13,  1.98it/s]
epoch 1 iter 554: train loss 2.27234, lr 1.136640e-04:   7% 554/7827 [04:33<1:01:13,  1.98it/s]
epoch 1 iter 554: train loss 2.27234, lr 1.136640e-04:   7% 555/7827 [04:33<1:00:29,  2.00it/s]
epoch 1 iter 555: train loss 2.98707, lr 1.138688e-04:   7% 555/7827 [04:34<1:00:29,  2.00it/s]
epoch 1 iter 555: train loss 2.98707, lr 1.138688e-04:   7% 556/7827 [04:34<1:00:14,  2.01it/s]
epoch 1 iter 556: train loss 3.11049, lr 1.140736e-04:   7% 556/7827 [04:34<1:00:14,  2.01it/s]
epoch 1 iter 556: train loss 3.11049, lr 1.140736e-04:   7% 557/7827 [04:34<59:52,  2.02it/s]  
epoch 1 iter 557: train loss 2.63900, lr 1.142784e-04:   7% 557/7827 [04:35<59:52,  2.02it/s]
epoch 1 iter 557: train loss 2.63900, lr 1.142784e-04:   7% 558/7827 [04:35<59:39,  2.03it/s]
epoch 1 iter 558: train loss 2.78854, lr 1.144832e-04:   7% 558/7827 [04:35<59:39,  2.03it/s]
epoch 1 iter 558: train loss 2.78854, lr 1.144832e-04:   7% 559/7827 [04:35<59:36,  2.03it/s]
epoch 1 iter 559: train loss 2.63219, lr 1.146880e-04:   7% 559/7827 [04:36<59:36,  2.03it/s]
epoch 1 iter 559: train loss 2.63219, lr 1.146880e-04:   7% 560/7827 [04:36<59:31,  2.03it/s]
epoch 1 iter 560: train loss 2.97781, lr 1.148928e-04:   7% 560/7827 [04:36<59:31,  2.03it/s]
epoch 1 iter 560: train loss 2.97781, lr 1.148928e-04:   7% 561/7827 [04:36<59:46,  2.03it/s]
epoch 1 iter 561: train loss 2.69080, lr 1.150976e-04:   7% 561/7827 [04:37<59:46,  2.03it/s]
epoch 1 iter 561: train loss 2.69080, lr 1.150976e-04:   7% 562/7827 [04:37<59:32,  2.03it/s]
epoch 1 iter 562: train loss 2.20623, lr 1.153024e-04:   7% 562/7827 [04:37<59:32,  2.03it/s]
epoch 1 iter 562: train loss 2.20623, lr 1.153024e-04:   7% 563/7827 [04:37<59:25,  2.04it/s]
epoch 1 iter 563: train loss 2.59762, lr 1.155072e-04:   7% 563/7827 [04:38<59:25,  2.04it/s]
epoch 1 iter 563: train loss 2.59762, lr 1.155072e-04:   7% 564/7827 [04:38<59:18,  2.04it/s]
epoch 1 iter 564: train loss 2.71110, lr 1.157120e-04:   7% 564/7827 [04:38<59:18,  2.04it/s]
epoch 1 iter 564: train loss 2.71110, lr 1.157120e-04:   7% 565/7827 [04:38<59:27,  2.04it/s]
epoch 1 iter 565: train loss 2.63176, lr 1.159168e-04:   7% 565/7827 [04:39<59:27,  2.04it/s]
epoch 1 iter 565: train loss 2.63176, lr 1.159168e-04:   7% 566/7827 [04:39<59:19,  2.04it/s]
epoch 1 iter 566: train loss 2.67126, lr 1.161216e-04:   7% 566/7827 [04:39<59:19,  2.04it/s]
epoch 1 iter 566: train loss 2.67126, lr 1.161216e-04:   7% 567/7827 [04:39<59:22,  2.04it/s]
epoch 1 iter 567: train loss 2.39067, lr 1.163264e-04:   7% 567/7827 [04:40<59:22,  2.04it/s]
epoch 1 iter 567: train loss 2.39067, lr 1.163264e-04:   7% 568/7827 [04:40<59:15,  2.04it/s]
epoch 1 iter 568: train loss 2.61281, lr 1.165312e-04:   7% 568/7827 [04:40<59:15,  2.04it/s]
epoch 1 iter 568: train loss 2.61281, lr 1.165312e-04:   7% 569/7827 [04:40<59:24,  2.04it/s]
epoch 1 iter 569: train loss 2.66462, lr 1.167360e-04:   7% 569/7827 [04:41<59:24,  2.04it/s]
epoch 1 iter 569: train loss 2.66462, lr 1.167360e-04:   7% 570/7827 [04:41<59:21,  2.04it/s]
epoch 1 iter 570: train loss 3.22222, lr 1.169408e-04:   7% 570/7827 [04:41<59:21,  2.04it/s]
epoch 1 iter 570: train loss 3.22222, lr 1.169408e-04:   7% 571/7827 [04:41<59:20,  2.04it/s]
epoch 1 iter 571: train loss 2.78813, lr 1.171456e-04:   7% 571/7827 [04:42<59:20,  2.04it/s]
epoch 1 iter 571: train loss 2.78813, lr 1.171456e-04:   7% 572/7827 [04:42<59:25,  2.04it/s]
epoch 1 iter 572: train loss 2.69278, lr 1.173504e-04:   7% 572/7827 [04:42<59:25,  2.04it/s]
epoch 1 iter 572: train loss 2.69278, lr 1.173504e-04:   7% 573/7827 [04:42<59:14,  2.04it/s]
epoch 1 iter 573: train loss 2.55631, lr 1.175552e-04:   7% 573/7827 [04:43<59:14,  2.04it/s]
epoch 1 iter 573: train loss 2.55631, lr 1.175552e-04:   7% 574/7827 [04:43<59:15,  2.04it/s]
epoch 1 iter 574: train loss 2.69472, lr 1.177600e-04:   7% 574/7827 [04:43<59:15,  2.04it/s]
epoch 1 iter 574: train loss 2.69472, lr 1.177600e-04:   7% 575/7827 [04:43<59:08,  2.04it/s]
epoch 1 iter 575: train loss 3.12304, lr 1.179648e-04:   7% 575/7827 [04:43<59:08,  2.04it/s]
epoch 1 iter 575: train loss 3.12304, lr 1.179648e-04:   7% 576/7827 [04:43<59:40,  2.03it/s]
epoch 1 iter 576: train loss 2.73233, lr 1.181696e-04:   7% 576/7827 [04:44<59:40,  2.03it/s]
epoch 1 iter 576: train loss 2.73233, lr 1.181696e-04:   7% 577/7827 [04:44<1:00:02,  2.01it/s]
epoch 1 iter 577: train loss 2.14502, lr 1.183744e-04:   7% 577/7827 [04:45<1:00:02,  2.01it/s]
epoch 1 iter 577: train loss 2.14502, lr 1.183744e-04:   7% 578/7827 [04:45<1:00:35,  1.99it/s]
epoch 1 iter 578: train loss 2.15463, lr 1.185792e-04:   7% 578/7827 [04:45<1:00:35,  1.99it/s]
epoch 1 iter 578: train loss 2.15463, lr 1.185792e-04:   7% 579/7827 [04:45<1:00:59,  1.98it/s]
epoch 1 iter 579: train loss 2.59765, lr 1.187840e-04:   7% 579/7827 [04:46<1:00:59,  1.98it/s]
epoch 1 iter 579: train loss 2.59765, lr 1.187840e-04:   7% 580/7827 [04:46<1:01:30,  1.96it/s]
epoch 1 iter 580: train loss 2.77571, lr 1.189888e-04:   7% 580/7827 [04:46<1:01:30,  1.96it/s]
epoch 1 iter 580: train loss 2.77571, lr 1.189888e-04:   7% 581/7827 [04:46<1:01:35,  1.96it/s]
epoch 1 iter 581: train loss 2.19512, lr 1.191936e-04:   7% 581/7827 [04:47<1:01:35,  1.96it/s]
epoch 1 iter 581: train loss 2.19512, lr 1.191936e-04:   7% 582/7827 [04:47<1:01:20,  1.97it/s]
epoch 1 iter 582: train loss 2.29262, lr 1.193984e-04:   7% 582/7827 [04:47<1:01:20,  1.97it/s]
epoch 1 iter 582: train loss 2.29262, lr 1.193984e-04:   7% 583/7827 [04:47<1:00:35,  1.99it/s]
epoch 1 iter 583: train loss 3.03697, lr 1.196032e-04:   7% 583/7827 [04:48<1:00:35,  1.99it/s]
epoch 1 iter 583: train loss 3.03697, lr 1.196032e-04:   7% 584/7827 [04:48<1:00:15,  2.00it/s]
epoch 1 iter 584: train loss 2.86681, lr 1.198080e-04:   7% 584/7827 [04:48<1:00:15,  2.00it/s]
epoch 1 iter 584: train loss 2.86681, lr 1.198080e-04:   7% 585/7827 [04:48<59:57,  2.01it/s]  
epoch 1 iter 585: train loss 2.90340, lr 1.200128e-04:   7% 585/7827 [04:49<59:57,  2.01it/s]
epoch 1 iter 585: train loss 2.90340, lr 1.200128e-04:   7% 586/7827 [04:49<59:52,  2.02it/s]
epoch 1 iter 586: train loss 2.54213, lr 1.202176e-04:   7% 586/7827 [04:49<59:52,  2.02it/s]
epoch 1 iter 586: train loss 2.54213, lr 1.202176e-04:   7% 587/7827 [04:49<59:41,  2.02it/s]
epoch 1 iter 587: train loss 2.65673, lr 1.204224e-04:   7% 587/7827 [04:50<59:41,  2.02it/s]
epoch 1 iter 587: train loss 2.65673, lr 1.204224e-04:   8% 588/7827 [04:50<59:50,  2.02it/s]
epoch 1 iter 588: train loss 2.53919, lr 1.206272e-04:   8% 588/7827 [04:50<59:50,  2.02it/s]
epoch 1 iter 588: train loss 2.53919, lr 1.206272e-04:   8% 589/7827 [04:50<59:39,  2.02it/s]
epoch 1 iter 589: train loss 2.83057, lr 1.208320e-04:   8% 589/7827 [04:50<59:39,  2.02it/s]
epoch 1 iter 589: train loss 2.83057, lr 1.208320e-04:   8% 590/7827 [04:50<59:28,  2.03it/s]
epoch 1 iter 590: train loss 2.40556, lr 1.210368e-04:   8% 590/7827 [04:51<59:28,  2.03it/s]
epoch 1 iter 590: train loss 2.40556, lr 1.210368e-04:   8% 591/7827 [04:51<59:11,  2.04it/s]
epoch 1 iter 591: train loss 2.47096, lr 1.212416e-04:   8% 591/7827 [04:51<59:11,  2.04it/s]
epoch 1 iter 591: train loss 2.47096, lr 1.212416e-04:   8% 592/7827 [04:51<59:06,  2.04it/s]
epoch 1 iter 592: train loss 2.55813, lr 1.214464e-04:   8% 592/7827 [04:52<59:06,  2.04it/s]
epoch 1 iter 592: train loss 2.55813, lr 1.214464e-04:   8% 593/7827 [04:52<59:03,  2.04it/s]
epoch 1 iter 593: train loss 2.50787, lr 1.216512e-04:   8% 593/7827 [04:52<59:03,  2.04it/s]
epoch 1 iter 593: train loss 2.50787, lr 1.216512e-04:   8% 594/7827 [04:52<59:13,  2.04it/s]
epoch 1 iter 594: train loss 2.47005, lr 1.218560e-04:   8% 594/7827 [04:53<59:13,  2.04it/s]
epoch 1 iter 594: train loss 2.47005, lr 1.218560e-04:   8% 595/7827 [04:53<59:01,  2.04it/s]
epoch 1 iter 595: train loss 2.09201, lr 1.220608e-04:   8% 595/7827 [04:53<59:01,  2.04it/s]
epoch 1 iter 595: train loss 2.09201, lr 1.220608e-04:   8% 596/7827 [04:53<58:55,  2.05it/s]
epoch 1 iter 596: train loss 2.22299, lr 1.222656e-04:   8% 596/7827 [04:54<58:55,  2.05it/s]
epoch 1 iter 596: train loss 2.22299, lr 1.222656e-04:   8% 597/7827 [04:54<59:05,  2.04it/s]
epoch 1 iter 597: train loss 2.15387, lr 1.224704e-04:   8% 597/7827 [04:54<59:05,  2.04it/s]
epoch 1 iter 597: train loss 2.15387, lr 1.224704e-04:   8% 598/7827 [04:54<59:10,  2.04it/s]
epoch 1 iter 598: train loss 2.08822, lr 1.226752e-04:   8% 598/7827 [04:55<59:10,  2.04it/s]
epoch 1 iter 598: train loss 2.08822, lr 1.226752e-04:   8% 599/7827 [04:55<59:16,  2.03it/s]
epoch 1 iter 599: train loss 2.22325, lr 1.228800e-04:   8% 599/7827 [04:55<59:16,  2.03it/s]
epoch 1 iter 599: train loss 2.22325, lr 1.228800e-04:   8% 600/7827 [04:55<59:15,  2.03it/s]
